candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,1315.86300285,5523.2300983,2.11648419588,1.03305584644,1315.86300285,5523.2300983,2.11648419588,1.03305584644,1.14679859548,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,674.192063758,445.213947766,0.600900883397,0.739452496742,674.192063758,445.213947766,0.600900883397,0.739452496742,0.760105761734,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,659.285568108,411.268910214,0.577773456799,0.731528803054,659.285568108,411.268910214,0.577773456799,0.731528803054,0.750288271029,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,778.848774373,756.392564762,0.783235001729,0.794776526954,778.848774373,756.392564762,0.783235001729,0.794776526954,0.832809630051,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,841.349930767,868.305331706,0.839179170509,0.826050870814,841.349930767,868.305331706,0.839179170509,0.826050870814,0.876871626235,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,793.082651331,588.556717708,0.692301028994,0.803637217877,793.082651331,588.556717708,0.692301028994,0.803637217877,0.823024364246,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1236,0,0,0,1236,0,802.489014328,599.665129019,0.696538557432,0.805768550252,802.489014328,599.665129019,0.696538557432,0.805768550252,0.8253849773,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1233,0,0,0,1233,0,851.728722455,679.247466972,0.742219697022,0.831130286225,851.728722455,679.247466972,0.742219697022,0.831130286225,0.852109063141,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,857.855729253,689.861473931,0.749212482628,0.835470628494,857.855729253,689.861473931,0.749212482628,0.835470628494,0.856146282373,5
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6236,0,0,0,6236,0,103545.133584,4021416.05485,25.3943119615,4.0748515634,103545.133584,4021416.05485,25.3943119615,4.0748515634,4.20960375979,25
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6230,0,0,0,6230,0,98426.815399,3908370.02144,25.0468902843,3.97477631742,98426.815399,3908370.02144,25.0468902843,3.97477631742,4.12777109244,25
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,5000,0,0,0,5000,0,98429.6272988,3259673.21886,25.5330108638,4.43688240319,98429.6272988,3259673.21886,25.5330108638,4.43688240319,4.562671329,20
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,5000,0,0,0,5000,0,97249.6382795,3103760.79537,24.9148983356,4.41020721235,97249.6382795,3103760.79537,24.9148983356,4.41020721235,4.53612457195,20
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,5000,0,0,0,5000,0,90592.0634393,2491654.64282,22.3233270048,4.2565728806,90592.0634393,2491654.64282,22.3233270048,4.2565728806,4.36881616939,20
baseline/current_holdover,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,5000,0,0,0,5000,0,87359.602519,2220486.51341,21.0736162697,4.1799426436,87359.602519,2220486.51341,21.0736162697,4.1799426436,4.28893677504,20
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,63.3418133792,17.8420565271,0.120537803169,0.227115127751,63.3418133792,17.8420565271,0.120537803169,0.227115127751,0.521815582189,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,209.859712737,272.836243939,0.470021313961,0.412221897653,209.859712737,272.836243939,0.470021313961,0.412221897653,0.50929629872,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,33.385342245,2.86752214838,0.0482249573484,0.164549428415,33.385342245,2.86752214838,0.0482249573484,0.164549428415,0.274714124473,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,37.8810884817,8.41425271236,0.0828442824366,0.175778595356,37.8810884817,8.41425271236,0.0828442824366,0.175778595356,0.525983634727,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1230,1,0.000812347684809,0.00162469536962,1231,0,313.399719955,73511.6718608,7.72767988743,0.504568664232,42.2997212196,16.4625464316,0.115690034535,0.185445456271,0.986770821902,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1226,1,0.00081499592502,0.00162999185004,1227,0,312.535805896,75460.4120446,7.84218900032,0.504693380408,37.8462894019,6.08157292583,0.0704308166892,0.175697838188,0.783708820726,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1230,1,0.000812347684809,0.00162469536962,1231,0,394.094672599,72832.3331059,7.69189035139,0.56581082959,124.464355971,131.825460688,0.327376192309,0.31810459492,1.20791641373,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1231,2,0.00162206001622,0.00324412003244,1233,0,749.875177589,147798.197359,10.9484598553,0.779853365295,207.043239738,461.77669115,0.612473041002,0.410111078193,1.08744198661,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,320.975912005,75155.3456166,7.80725563594,0.510216715246,46.8684854144,20.4643046248,0.128882259721,0.195045127592,0.920678252588,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1231,1,0.000811688311688,0.00162337662338,1232,0,317.236282226,79023.8618385,8.00891659332,0.507441604844,36.1298608997,3.04172769248,0.0497085550867,0.171318442832,0.710556033514,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1232,1,0.00081103000811,0.00162206001622,1233,0,366.044525779,59002.2115883,6.91755478063,0.544860619527,123.340295973,96.8684225742,0.280405004191,0.316407769502,0.745795661439,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1231,2,0.00162206001622,0.00324412003244,1233,0,782.940601399,138484.03644,10.597863426,0.796861545253,258.578090804,672.898756076,0.739342780183,0.458317917397,1.12199776332,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,29.2489267996,1.25358494721,0.0319505030878,0.154331928969,29.2489267996,1.25358494721,0.0319505030878,0.154331928969,0.207600435128,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1234,2,0.00161812297735,0.00323624595469,1236,0,551.180234669,135902.512875,10.4858709405,0.667786418841,30.3168527035,1.52484912388,0.0351524709032,0.156741672658,0.936318384028,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1230,3,0.00243309002433,0.00486618004866,1233,0,835.746402689,206244.47448,12.9333080768,0.823295458357,50.6736325007,30.7649650199,0.158152352758,0.202973089851,1.37608852433,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1227,2,0.00162733930024,0.00325467860049,1229,0,512.023582797,115385.321791,9.68945480462,0.645459564549,31.6796916263,2.2596459085,0.0429138929418,0.160682356161,0.934394738866,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6228,8,0.00128287363695,0.00256574727389,6236,0,3464.99557455,589265.85833,9.720812947,0.745415276434,1310.2131115,3633.4211034,0.763806878655,0.458666127471,1.1161829018,25
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6219,11,0.00176565008026,0.00353130016051,6230,0,4499.37737326,773878.761962,11.1453173949,0.84983025151,1615.01913755,3805.42643017,0.782242461799,0.509598989414,1.23650766499,25
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,4991,9,0.0018,0.0036,5000,0,3112.02364458,567463.935779,10.6532993554,0.788926313997,891.094816654,2164.62584382,0.658563466398,0.42254033646,1.19655257579,20
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,4987,13,0.0026,0.0052,5000,0,4365.5902481,902646.510193,13.4361193072,0.934407860423,1012.17886652,2945.88092938,0.76857793175,0.450514681612,1.32318999854,20
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,4989,11,0.0022,0.0044,5000,0,3404.49753899,668596.39522,11.5637052472,0.825166351591,778.409952556,1875.90575471,0.613195213088,0.395000311459,1.20076403289,20
baseline/current_holdover,all,SEC_20_LAUNCH,right_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,4976,24,0.0048,0.0096,5000,0,7835.6828188,2293683.06139,21.4181374605,1.25185325169,917.157139477,3326.03954613,0.817567310686,0.429320562509,1.83221422797,20
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,474.975545794,260.814690946,0.4608576933,0.621922747406,474.975545794,260.814690946,0.4608576933,0.621922747406,0.647337267831,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,620.856969471,470.857191734,0.6174632653,0.709026229348,620.856969471,470.857191734,0.6174632653,0.709026229348,0.759083255502,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,485.487496359,216.489683732,0.419022230857,0.627490978509,485.487496359,216.489683732,0.419022230857,0.627490978509,0.642441445968,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,492.630553683,227.980745608,0.431224919462,0.633892242377,492.630553683,227.980745608,0.431224919462,0.633892242377,0.649148123049,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,539.537016065,267.539903903,0.466192472622,0.662035985328,539.537016065,267.539903903,0.466192472622,0.662035985328,0.678148561814,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,549.155208069,283.772954628,0.480909348685,0.668998697144,549.155208069,283.772954628,0.480909348685,0.668998697144,0.685052393115,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,663.36437753,535.072489729,0.659291208978,0.734086177687,663.36437753,535.072489729,0.659291208978,0.734086177687,0.768163192248,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,1214.21686795,4271.33877842,1.86123182976,0.992353926915,1214.21686795,4271.33877842,1.86123182976,0.992353926915,1.09322257343,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,641.503176379,392.884770026,0.56448324884,0.721303213871,641.503176379,392.884770026,0.56448324884,0.721303213871,0.739680118039,5
baseline/current_holdover,all,SEC_20_LAUNCH,right_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,647.579304337,410.697874613,0.577372206171,0.72500520841,647.579304337,410.697874613,0.577372206171,0.72500520841,0.743039729521,5
