candidate_id,split,stage,log_parameter,measurement_dimension,parameter_field,parameter_value_kind,parameter_value,launch_command_signature,count,accepted_count,rejected_count,rejected_rate,rejected_rate_penalty,finite_count,nonfinite_count,sum_nis,sum_nis_sq,rms_nis,sqrt_mean_nis,accepted_only_sum_nis,accepted_only_sum_nis_sq,accepted_only_rms_nis,accepted_only_sqrt_mean_nis,physical_residual_rms,segment_count
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,354.257712085,277.313754916,0.475211040822,0.537106580574,354.257712085,277.313754916,0.475211040822,0.537106580574,0.85233483607,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,367.614491371,323.227455309,0.511588346112,0.545585516455,367.614491371,323.227455309,0.511588346112,0.545585516455,0.904639177393,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,155.09351762,83.5115098341,0.260250534098,0.354662511204,155.09351762,83.5115098341,0.260250534098,0.354662511204,0.623738480792,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,157.81925061,86.7203306174,0.265959328259,0.358785392795,157.81925061,86.7203306174,0.265959328259,0.358785392795,0.627226496705,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,176.558396208,128.865168596,0.323548020179,0.37871731462,176.558396208,128.865168596,0.323548020179,0.37871731462,0.660785664776,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,179.614421289,117.461350358,0.30940349366,0.382602955327,179.614421289,117.461350358,0.30940349366,0.382602955327,0.671032412816,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,334.161840555,306.883262396,0.499295411269,0.521014008954,334.161840555,306.883262396,0.499295411269,0.521014008954,0.856360629041,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,402.256841222,530.0571548,0.655661695203,0.571176303079,402.256841222,530.0571548,0.655661695203,0.571176303079,0.970795586018,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,269.30636981,198.153523501,0.400884589093,0.467349491592,269.30636981,198.153523501,0.400884589093,0.467349491592,0.83390977585,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,255.98245578,235.954581525,0.437631781197,0.455826685654,255.98245578,235.954581525,0.437631781197,0.455826685654,0.802500099041,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,403.885252861,468.667155117,0.616525041353,0.572331250154,403.885252861,468.667155117,0.616525041353,0.572331250154,0.992482397933,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,423.432134947,517.304311898,0.647726269557,0.586017207802,423.432134947,517.304311898,0.647726269557,0.586017207802,1.03262380715,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,219.823005066,200.881550427,0.40445559021,0.423094506914,219.823005066,200.881550427,0.40445559021,0.423094506914,0.832553968619,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1236,0,0,0,1236,0,218.801750312,203.990131706,0.406251842621,0.42074228434,218.801750312,203.990131706,0.406251842621,0.42074228434,0.830825033503,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1233,0,0,0,1233,0,244.799324597,253.146166843,0.453110513835,0.445577825091,244.799324597,253.146166843,0.453110513835,0.445577825091,0.878192192598,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,237.805156749,228.257075122,0.430959225975,0.439880482278,237.805156749,228.257075122,0.430959225975,0.439880482278,0.880789307165,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6231,5,0.000801796023092,0.00160359204618,6236,0,7558.60062473,354999.512192,7.54502746284,1.10095012794,6815.38053096,28805.1604086,2.15008818847,1.04584224163,2.73327787532,25
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6226,4,0.000642054574639,0.00128410914928,6230,0,6851.93478794,150754.880257,4.9191681339,1.04872733298,6404.52472711,24455.4268625,1.9819060604,1.01423570473,2.53678463794,25
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=-0.3,-0.3;linear=-0.3;yaw=0",5000,4996,4,0.0008,0.0016,5000,0,9288.46382307,53533.5867855,3.27211206365,1.36297203369,9170.90612603,50072.2781359,3.16582905509,1.35486152245,3.67515192709,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.3,"pair=0.3,0.3;linear=0.3;yaw=0",5000,4994,6,0.0012,0.0024,5000,0,9709.48152254,57567.587344,3.39315744828,1.3935193951,9516.19496435,51019.8495206,3.19628368256,1.3804077744,3.87496614649,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=-0.34,-0.34;linear=-0.34;yaw=0",5000,4973,27,0.0054,0.0108,5000,0,19507.8711678,4035613.74802,28.4099058359,1.97524029768,11588.7532767,73950.7156486,3.85622140505,1.5265433048,4.74890054929,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,forward_accel_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.35,"pair=0.34,0.34;linear=0.34;yaw=0",5000,4990,10,0.002,0.004,5000,0,14300.5947345,1254022.11152,15.8368059375,1.69118861955,11955.5138588,73289.0280639,3.83238567641,1.54786774657,4.37422868883,20
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1228,1228,0,0,0,1228,0,182.313162666,40.2148087555,0.180964680529,0.38530959956,182.313162666,40.2148087555,0.180964680529,0.38530959956,0.413633250335,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.17,"pair=0.18,0.18;linear=0.18;yaw=0",1235,1235,0,0,0,1235,0,179.367047614,40.1629563776,0.180334723366,0.381099036736,179.367047614,40.1629563776,0.180334723366,0.381099036736,0.408913264948,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1233,1233,0,0,0,1233,0,243.481513757,52.9880873391,0.20730395294,0.444376882924,243.481513757,52.9880873391,0.20730395294,0.444376882924,0.478895201184,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.18,"pair=0.18,0.18;linear=0.18;yaw=0",1226,1226,0,0,0,1226,0,240.116503777,51.4339273054,0.204823417573,0.442553490538,240.116503777,51.4339273054,0.204823417573,0.442553490538,0.476786735994,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=-0.18,-0.18;linear=-0.18;yaw=0",1231,1231,0,0,0,1231,0,256.315211219,59.8338876759,0.220467503562,0.456308084976,256.315211219,59.8338876759,0.220467503562,0.456308084976,0.492881639988,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.19,"pair=0.18,0.18;linear=0.18;yaw=0",1227,1227,0,0,0,1227,0,255.579395714,58.791089958,0.218893807001,0.456394748027,255.579395714,58.791089958,0.218893807001,0.456394748027,0.492832994119,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=-0.2,-0.2;linear=-0.2;yaw=0",1231,1231,0,0,0,1231,0,234.745423661,60.1440766899,0.221038235276,0.436686273462,234.745423661,60.1440766899,0.221038235276,0.436686273462,0.471815756245,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.2,"pair=0.2,0.2;linear=0.2;yaw=0",1233,1233,0,0,0,1233,0,243.673083272,65.9057945289,0.23119597114,0.444551664829,243.673083272,65.9057945289,0.23119597114,0.444551664829,0.479897269695,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,284.307217762,77.5323546054,0.250760974205,0.480189218045,284.307217762,77.5323546054,0.250760974205,0.480189218045,0.52106027233,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.21,"pair=0.22,0.22;linear=0.22;yaw=0",1232,1232,0,0,0,1232,0,287.046371684,76.6028981634,0.249354520875,0.482692640102,287.046371684,76.6028981634,0.249354520875,0.482692640102,0.523374477328,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=-0.22,-0.22;linear=-0.22;yaw=0",1233,1233,0,0,0,1233,0,276.028526038,80.4972151725,0.255510581139,0.47314629631,276.028526038,80.4972151725,0.255510581139,0.47314629631,0.513057732853,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.22,"pair=0.22,0.22;linear=0.22;yaw=0",1233,1233,0,0,0,1233,0,275.616762989,80.5252618136,0.255555089446,0.472793258753,275.616762989,80.5252618136,0.255555089446,0.472793258753,0.512490538192,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1228,1228,0,0,0,1228,0,335.108828911,98.4952640651,0.283209939373,0.522388673139,335.108828911,98.4952640651,0.283209939373,0.522388673139,0.568878564772,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.23,"pair=0.24,0.24;linear=0.24;yaw=0",1236,1236,0,0,0,1236,0,335.613499657,98.7788680139,0.282698033252,0.5210872841,335.613499657,98.7788680139,0.282698033252,0.5210872841,0.567341935221,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=-0.24,-0.24;linear=-0.24;yaw=0",1233,1233,0,0,0,1233,0,350.141565032,108.453619068,0.296579061217,0.532893344233,350.141565032,108.453619068,0.296579061217,0.532893344233,0.58122877627,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.24,"pair=0.24,0.24;linear=0.24;yaw=0",1229,1229,0,0,0,1229,0,350.004122385,108.265134301,0.296803055825,0.533655068188,350.004122385,108.265134301,0.296803055825,0.533655068188,0.581998943818,5
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=-0.24,-0.24;linear=-0.24;yaw=0",6236,6236,0,0,0,6236,0,1656.53897836,1028.05544035,0.406027280756,0.515403990078,1656.53897836,1028.05544035,0.406027280756,0.515403990078,0.555204116581,25
candidate_1_algebraic_envelope,all,SEC_20_LAUNCH,left_encoder_wheel_rate_nis,1,observed_drive_command_magnitude,observed_drive_command_magnitude,0.25,"pair=0.24,0.24;linear=0.24;yaw=0",6230,6230,0,0,0,6230,0,1514.27585347,963.751685655,0.393313227146,0.493013118229,1514.27585347,963.751685655,0.393313227146,0.493013118229,0.529815114342,25
